open_ticket_id,open_ticket_title,open_ticket_priority,open_ticket_sla_class,open_ticket_issue_type,match_rank,matched_ticket_id,matched_ticket_title,matched_issue_type,matched_completed_by,matched_resolution_hours,matched_priority,similarity_score
T20251208.0001,New employee laptop setup,High,Service Request,SW:Support,4,T20251210.0006,New employee laptop setup,SW:Defect,"Anderson, Scott",5.0,Low,1.0
T20251208.0001,New employee laptop setup,High,Service Request,SW:Support,5,T20251225.0005,New employee laptop setup,SW:Internal,"Moore, James",87.0,Low,1.0
T20260128.0001,Server room temperature alert,Medium,Medium,IT:Applications,1,T20260101.0003,Server room temperature alert,SW:Change,"Anderson, Scott",226.0,Critical,1.0
T20260128.0001,Server room temperature alert,Medium,Medium,IT:Applications,2,T20260113.0006,Server room temperature alert,IT:Applications,"Miller, Susan",184.5,Critical,1.0
T20260128.0001,Server room temperature alert,Medium,Medium,IT:Applications,3,T20251224.0005,Server room temperature alert,IT:Applications,"Anderson, Scott",75.0,Critical,1.0
T20260128.0001,Server room temperature alert,Medium,Medium,IT:Applications,4,T20260302.0008,Server room temperature alert,IT:Hardware,"Anderson, Scott",166.5,Critical,1.0
T20260128.0001,Server room temperature alert,Medium,Medium,IT:Applications,5,T20260106.0010,Server room temperature alert,Triage,"Miller, Susan",138.5,Critical,1.0
T20260114.0001,Monitor flickering on docking station,Medium,Medium,SW:Support,1,T20251206.0008,Monitor flickering on docking station,SW:Change,"Taylor, Mark",162.0,Medium,1.0
T20260114.0001,Monitor flickering on docking station,Medium,Medium,SW:Support,2,T20251210.0014,Monitor flickering on docking station,IT:Change,"Taylor, Mark",124.0,Medium,1.0
T20260114.0001,Monitor flickering on docking station,Medium,Medium,SW:Support,3,T20251212.0004,Monitor flickering on docking station,SW:Change,"Miller, Susan",98.5,Medium,1.0
T20260114.0001,Monitor flickering on docking station,Medium,Medium,SW:Support,4,T20251208.0004,Monitor flickering on docking station,SW:Support,"Anderson, Scott",60.0,Medium,1.0
T20260114.0001,Monitor flickering on docking station,Medium,Medium,SW:Support,5,T20260115.0004,Monitor flickering on docking station,IT:Applications,"Moore, James",165.0,Medium,1.0
T20251214.0001,Windows update causing BSOD,Medium,Maintenance,IT:Hardware,1,T20260301.0006,Windows update causing BSOD,IT:Change,"Taylor, Mark",209.5,Critical,1.0
T20251214.0001,Windows update causing BSOD,Medium,Maintenance,IT:Hardware,2,T20251228.0006,Windows update causing BSOD,IT:Hardware,"Miller, Susan",42.5,Critical,1.0
T20251214.0001,Windows update causing BSOD,Medium,Maintenance,IT:Hardware,3,T20251222.0005,Windows update causing BSOD,IT:Hardware,"Moore, James",2.0,Critical,1.0
T20251214.0001,Windows update causing BSOD,Medium,Maintenance,IT:Hardware,4,T20260212.0016,Windows update causing BSOD,SW:Defect,"Moore, James",170.5,Critical,1.0
T20251214.0001,Windows update causing BSOD,Medium,Maintenance,IT:Hardware,5,T20251230.0011,Windows update causing BSOD,Triage,"Taylor, Mark",30.0,Critical,1.0
T20251210.0002,Zoom meeting room setup,Low,Service Request,SW:Internal,1,T20251209.0009,Zoom meeting room setup,SW:Support,"Taylor, Mark",33.5,Low,1.0
T20251210.0002,Zoom meeting room setup,Low,Service Request,SW:Internal,2,T20260119.0014,Zoom meeting room setup,IT:Change,"Taylor, Mark",57.0,Low,1.0
T20251210.0002,Zoom meeting room setup,Low,Service Request,SW:Internal,3,T20260124.0006,Zoom meeting room setup,IT:Change,"Anderson, Scott",92.5,Low,1.0
T20251210.0002,Zoom meeting room setup,Low,Service Request,SW:Internal,4,T20260110.0012,Zoom meeting room setup,SW:Internal,"Moore, James",81.0,Low,1.0
T20251210.0002,Zoom meeting room setup,Low,Service Request,SW:Internal,5,T20260105.0003,Zoom meeting room setup,Triage,"Anderson, Scott",137.0,Low,1.0
T20260222.0001,Server room temperature alert,Medium,Medium,SW:Support,1,T20260101.0003,Server room temperature alert,SW:Change,"Anderson, Scott",226.0,Critical,1.0
T20260222.0001,Server room temperature alert,Medium,Medium,SW:Support,2,T20260113.0006,Server room temperature alert,IT:Applications,"Miller, Susan",184.5,Critical,1.0
T20260222.0001,Server room temperature alert,Medium,Medium,SW:Support,3,T20251224.0005,Server room temperature alert,IT:Applications,"Anderson, Scott",75.0,Critical,1.0
T20260222.0001,Server room temperature alert,Medium,Medium,SW:Support,4,T20260302.0008,Server room temperature alert,IT:Hardware,"Anderson, Scott",166.5,Critical,1.0
T20260222.0001,Server room temperature alert,Medium,Medium,SW:Support,5,T20260106.0010,Server room temperature alert,Triage,"Miller, Susan",138.5,Critical,1.0
T20260222.0002,Suspicious phishing email reported,Low,Low,SW:Internal,1,T20260212.0010,Suspicious phishing email reported,IT:Applications,"Anderson, Scott",141.0,High,1.0
T20260222.0002,Suspicious phishing email reported,Low,Low,SW:Internal,2,T20260104.0010,Suspicious phishing email reported,SW:Defect,"Anderson, Scott",0.5,High,1.0
T20260222.0002,Suspicious phishing email reported,Low,Low,SW:Internal,3,T20251230.0008,Suspicious phishing email reported,IT:Change,"Moore, James",134.5,High,1.0
T20260222.0002,Suspicious phishing email reported,Low,Low,SW:Internal,4,T20260218.0010,Suspicious phishing email reported,SW:Change,"Moore, James",15.0,High,1.0
T20260222.0002,Suspicious phishing email reported,Low,Low,SW:Internal,5,T20251206.0007,Suspicious phishing email reported,SW:Support,"Miller, Susan",115.5,High,1.0
T20251220.0002,MFA not working on mobile device,High,Service Request,SW:Internal,1,T20251211.0011,MFA not working on mobile device,SW:Change,"Miller, Susan",15.5,High,1.0
T20251220.0002,MFA not working on mobile device,High,Service Request,SW:Internal,2,T20260121.0005,MFA not working on mobile device,IT:Change,"Taylor, Mark",18.5,High,1.0
T20251220.0002,MFA not working on mobile device,High,Service Request,SW:Internal,3,T20260111.0004,MFA not working on mobile device,Triage,"Anderson, Scott",87.5,High,1.0
T20251220.0002,MFA not working on mobile device,High,Service Request,SW:Internal,4,T20260202.0005,MFA not working on mobile device,SW:Support,"Taylor, Mark",89.0,High,1.0
T20251220.0002,MFA not working on mobile device,High,Service Request,SW:Internal,5,T20260221.0009,MFA not working on mobile device,IT:Hardware,"Taylor, Mark",214.0,High,1.0
T20251222.0002,Request for additional monitor,Critical,Service Request,SW:Internal,1,T20260218.0007,Request for additional monitor,Triage,"Moore, James",80.0,Low,1.0
T20251222.0002,Request for additional monitor,Critical,Service Request,SW:Internal,2,T20251224.0004,Request for additional monitor,IT:Hardware,"Anderson, Scott",64.0,Low,1.0
T20251222.0002,Request for additional monitor,Critical,Service Request,SW:Internal,3,T20260220.0014,Request for additional monitor,SW:Defect,"Miller, Susan",107.5,Low,1.0
T20251222.0002,Request for additional monitor,Critical,Service Request,SW:Internal,4,T20260104.0006,Request for additional monitor,SW:Change,"Miller, Susan",26.0,Low,1.0
T20251222.0002,Request for additional monitor,Critical,Service Request,SW:Internal,5,T20260116.0016,Request for additional monitor,SW:Internal,"Anderson, Scott",174.0,Low,1.0
T20251217.0003,Server room temperature alert,Low,Low,Triage,1,T20260101.0003,Server room temperature alert,SW:Change,"Anderson, Scott",226.0,Critical,1.0
T20251217.0003,Server room temperature alert,Low,Low,Triage,2,T20260113.0006,Server room temperature alert,IT:Applications,"Miller, Susan",184.5,Critical,1.0
T20251217.0003,Server room temperature alert,Low,Low,Triage,3,T20251224.0005,Server room temperature alert,IT:Applications,"Anderson, Scott",75.0,Critical,1.0
T20251217.0003,Server room temperature alert,Low,Low,Triage,4,T20260302.0008,Server room temperature alert,IT:Hardware,"Anderson, Scott",166.5,Critical,1.0
T20251217.0003,Server room temperature alert,Low,Low,Triage,5,T20260106.0010,Server room temperature alert,Triage,"Miller, Susan",138.5,Critical,1.0
T20251219.0004,Backup job failed overnight,Critical,Service Request,SW:Internal,1,T20260203.0005,Backup job failed overnight,SW:Defect,"Anderson, Scott",16.0,Critical,1.0
T20251219.0004,Backup job failed overnight,Critical,Service Request,SW:Internal,2,T20260101.0016,Backup job failed overnight,IT:Hardware,"Moore, James",211.0,Critical,1.0
T20251219.0004,Backup job failed overnight,Critical,Service Request,SW:Internal,3,T20251212.0005,Backup job failed overnight,SW:Internal,"Miller, Susan",102.0,Critical,1.0
T20251219.0004,Backup job failed overnight,Critical,Service Request,SW:Internal,4,T20260129.0009,Backup job failed overnight,SW:Internal,"Anderson, Scott",51.5,Critical,1.0
T20251219.0004,Backup job failed overnight,Critical,Service Request,SW:Internal,5,T20251202.0004,Backup job failed overnight,SW:Change,"Taylor, Mark",188.0,Critical,1.0
T20260113.0004,Zoom meeting room setup,High,Service Request,Triage,1,T20251209.0009,Zoom meeting room setup,SW:Support,"Taylor, Mark",33.5,Low,1.0
T20260113.0004,Zoom meeting room setup,High,Service Request,Triage,2,T20260119.0014,Zoom meeting room setup,IT:Change,"Taylor, Mark",57.0,Low,1.0
T20260113.0004,Zoom meeting room setup,High,Service Request,Triage,3,T20260124.0006,Zoom meeting room setup,IT:Change,"Anderson, Scott",92.5,Low,1.0
T20260113.0004,Zoom meeting room setup,High,Service Request,Triage,4,T20260110.0012,Zoom meeting room setup,SW:Internal,"Moore, James",81.0,Low,1.0
T20260113.0004,Zoom meeting room setup,High,Service Request,Triage,5,T20260105.0003,Zoom meeting room setup,Triage,"Anderson, Scott",137.0,Low,1.0
T20260222.0005,OneDrive sync errors,Medium,Medium,Triage,1,T20260113.0013,OneDrive sync errors,SW:Support,"Anderson, Scott",84.5,Medium,1.0
T20260222.0005,OneDrive sync errors,Medium,Medium,Triage,2,T20260222.0013,OneDrive sync errors,SW:Defect,"Miller, Susan",14.0,Medium,1.0
T20260222.0005,OneDrive sync errors,Medium,Medium,Triage,3,T20251225.0003,OneDrive sync errors,IT:Hardware,"Taylor, Mark",97.0,Medium,1.0
T20260222.0005,OneDrive sync errors,Medium,Medium,Triage,4,T20260110.0006,OneDrive sync errors,SW:Support,"Taylor, Mark",95.5,Medium,1.0
T20260222.0005,OneDrive sync errors,Medium,Medium,Triage,5,T20260208.0008,OneDrive sync errors,Triage,"Taylor, Mark",217.0,Medium,1.0
T20260227.0006,Backup job failed overnight,Medium,Service Request,SW:Defect,1,T20260203.0005,Backup job failed overnight,SW:Defect,"Anderson, Scott",16.0,Critical,1.0
T20260227.0006,Backup job failed overnight,Medium,Service Request,SW:Defect,2,T20260101.0016,Backup job failed overnight,IT:Hardware,"Moore, James",211.0,Critical,1.0
T20260227.0006,Backup job failed overnight,Medium,Service Request,SW:Defect,3,T20251212.0005,Backup job failed overnight,SW:Internal,"Miller, Susan",102.0,Critical,1.0
T20260227.0006,Backup job failed overnight,Medium,Service Request,SW:Defect,4,T20260129.0009,Backup job failed overnight,SW:Internal,"Anderson, Scott",51.5,Critical,1.0
T20260227.0006,Backup job failed overnight,Medium,Service Request,SW:Defect,5,T20251202.0004,Backup job failed overnight,SW:Change,"Taylor, Mark",188.0,Critical,1.0
T20251209.0005,Outlook not syncing emails,Low,Low,SW:Support,1,T20260207.0003,Outlook not syncing emails,SW:Internal,"Anderson, Scott",157.5,Medium,1.0
T20251209.0005,Outlook not syncing emails,Low,Low,SW:Support,2,T20260227.0015,Outlook not syncing emails,SW:Support,"Anderson, Scott",63.0,Medium,1.0
T20251209.0005,Outlook not syncing emails,Low,Low,SW:Support,3,T20251208.0002,Outlook not syncing emails,SW:Change,"Anderson, Scott",105.5,Medium,1.0
T20251209.0005,Outlook not syncing emails,Low,Low,SW:Support,4,T20251220.0008,Outlook not syncing emails,Triage,"Taylor, Mark",67.0,Medium,1.0
T20251209.0005,Outlook not syncing emails,Low,Low,SW:Support,5,T20260225.0005,Outlook not syncing emails,Triage,"Miller, Susan",152.5,Medium,1.0
T20260224.0002,Email bouncing back to external clients,Critical,High,IT:Hardware,1,T20260119.0001,Email bouncing back to external clients,Triage,"Moore, James",195.0,Critical,1.0
T20260224.0002,Email bouncing back to external clients,Critical,High,IT:Hardware,2,T20251209.0007,Email bouncing back to external clients,SW:Support,"Anderson, Scott",169.5,Critical,1.0
T20260224.0002,Email bouncing back to external clients,Critical,High,IT:Hardware,3,T20251226.0005,Email bouncing back to external clients,SW:Support,"Miller, Susan",137.0,Critical,1.0
T20260224.0002,Email bouncing back to external clients,Critical,High,IT:Hardware,4,T20260114.0007,Email bouncing back to external clients,SW:Internal,"Miller, Susan",29.0,Critical,1.0
T20260224.0002,Email bouncing back to external clients,Critical,High,IT:Hardware,5,T20251210.0005,Email bouncing back to external clients,IT:Hardware,"Taylor, Mark",100.5,Critical,1.0
T20260116.0006,Windows update causing BSOD,High,Maintenance,IT:Applications,1,T20260301.0006,Windows update causing BSOD,IT:Change,"Taylor, Mark",209.5,Critical,1.0
T20260116.0006,Windows update causing BSOD,High,Maintenance,IT:Applications,2,T20251228.0006,Windows update causing BSOD,IT:Hardware,"Miller, Susan",42.5,Critical,1.0
T20260116.0006,Windows update causing BSOD,High,Maintenance,IT:Applications,3,T20251222.0005,Windows update causing BSOD,IT:Hardware,"Moore, James",2.0,Critical,1.0
T20260116.0006,Windows update causing BSOD,High,Maintenance,IT:Applications,4,T20260212.0016,Windows update causing BSOD,SW:Defect,"Moore, James",170.5,Critical,1.0
T20260116.0006,Windows update causing BSOD,High,Maintenance,IT:Applications,5,T20251230.0011,Windows update causing BSOD,Triage,"Taylor, Mark",30.0,Critical,1.0
T20120530.0002,Flickering Monitor,Medium,Medium,IT:Hardware,1,T20251230.0006,Monitor flickering on docking station,SW:Change,"Miller, Susan",25.0,Medium,0.3388
T20120530.0002,Flickering Monitor,Medium,Medium,IT:Hardware,2,T20251212.0004,Monitor flickering on docking station,SW:Change,"Miller, Susan",98.5,Medium,0.3388
T20120530.0002,Flickering Monitor,Medium,Medium,IT:Hardware,3,T20251217.0013,Monitor flickering on docking station,IT:Change,"Taylor, Mark",146.0,Medium,0.3388
T20120530.0002,Flickering Monitor,Medium,Medium,IT:Hardware,4,T20251210.0014,Monitor flickering on docking station,IT:Change,"Taylor, Mark",124.0,Medium,0.3388
T20120530.0002,Flickering Monitor,Medium,Medium,IT:Hardware,5,T20251206.0008,Monitor flickering on docking station,SW:Change,"Taylor, Mark",162.0,Medium,0.3388
T20260207.0002,Email bouncing back to external clients,Medium,Medium,SW:Support,1,T20260119.0001,Email bouncing back to external clients,Triage,"Moore, James",195.0,Critical,1.0
T20260207.0002,Email bouncing back to external clients,Medium,Medium,SW:Support,2,T20251209.0007,Email bouncing back to external clients,SW:Support,"Anderson, Scott",169.5,Critical,1.0
T20260207.0002,Email bouncing back to external clients,Medium,Medium,SW:Support,3,T20251226.0005,Email bouncing back to external clients,SW:Support,"Miller, Susan",137.0,Critical,1.0
T20260207.0002,Email bouncing back to external clients,Medium,Medium,SW:Support,4,T20260114.0007,Email bouncing back to external clients,SW:Internal,"Miller, Susan",29.0,Critical,1.0
T20260207.0002,Email bouncing back to external clients,Medium,Medium,SW:Support,5,T20251210.0005,Email bouncing back to external clients,IT:Hardware,"Taylor, Mark",100.5,Critical,1.0
T20251227.0003,File recovery request,Medium,Service Request,SW:Change,1,T20260221.0011,File recovery request,IT:Applications,"Miller, Susan",126.0,Medium,1.0
T20251227.0003,File recovery request,Medium,Service Request,SW:Change,2,T20251228.0007,File recovery request,IT:Applications,"Taylor, Mark",113.0,Medium,1.0
T20251227.0003,File recovery request,Medium,Service Request,SW:Change,3,T20251215.0004,File recovery request,IT:Change,"Moore, James",68.0,Medium,1.0
T20251227.0003,File recovery request,Medium,Service Request,SW:Change,4,T20260203.0009,File recovery request,SW:Defect,"Anderson, Scott",141.5,Medium,1.0
T20251227.0003,File recovery request,Medium,Service Request,SW:Change,5,T20260107.0002,File recovery request,SW:Internal,"Miller, Susan",124.5,Medium,1.0
T20260120.0003,New user account creation,Low,Service Request,SW:Defect,1,T20251207.0003,New user account creation,SW:Defect,"Moore, James",40.5,Low,1.0
T20260120.0003,New user account creation,Low,Service Request,SW:Defect,2,T20251209.0008,New user account creation,SW:Internal,"Miller, Susan",64.0,Low,1.0
T20260120.0003,New user account creation,Low,Service Request,SW:Defect,3,T20260120.0007,New user account creation,IT:Change,"Taylor, Mark",88.5,Low,1.0
T20260120.0003,New user account creation,Low,Service Request,SW:Defect,4,T20251204.0011,New user account creation,IT:Change,"Moore, James",47.0,Low,1.0
T20260120.0003,New user account creation,Low,Service Request,SW:Defect,5,T20260131.0007,New user account creation,Triage,"Moore, James",174.5,Low,1.0
T20260209.0001,Suspicious phishing email reported,Critical,High,SW:Internal,1,T20260212.0010,Suspicious phishing email reported,IT:Applications,"Anderson, Scott",141.0,High,1.0
T20260209.0001,Suspicious phishing email reported,Critical,High,SW:Internal,2,T20260104.0010,Suspicious phishing email reported,SW:Defect,"Anderson, Scott",0.5,High,1.0
T20260209.0001,Suspicious phishing email reported,Critical,High,SW:Internal,3,T20251230.0008,Suspicious phishing email reported,IT:Change,"Moore, James",134.5,High,1.0
T20260209.0001,Suspicious phishing email reported,Critical,High,SW:Internal,4,T20260218.0010,Suspicious phishing email reported,SW:Change,"Moore, James",15.0,High,1.0
